META,inlet_choked,full_system_choked_inlet_TheBetterOne_manualOutlet
DATA,ts_ms,diaphragm_pct,piston_pct,mpx_pressure_hPa,bmp_temp_C,bmp_pressure_hPa,dht_temp_C,dht_humidity
DATA,247022,100,17,2324.75, 23.09,1134.91,NaN,NaN
DATA,248023,100,17,2335.61, 23.09,1135.88,NaN,NaN
DATA,249023,100,17,2341.04, 23.09,1137.12,NaN,NaN
DATA,250022,100,17,2341.04, 23.09,1138.35,NaN,NaN
DATA,251023,100,17,2351.91, 23.09,1139.67,NaN,NaN
DATA,252022,0,0,2335.61, 23.09,1158.25,NaN,NaN
DATA,253023,0,0,2335.61, 23.09,1146.11,NaN,NaN
DATA,254022,0,0,2058.65, 23.09,1135.73,NaN,NaN
DATA,255023,0,0,1618.77, 23.09,1125.68,NaN,NaN
DATA,256022,0,0,1053.98, 23.09,1116.78,NaN,NaN
DATA,257022,0,0, 81.89, 23.08,1108.54,NaN,NaN
DATA,258023,0,0,-10.43, 23.06,1024.29,NaN,NaN
DATA,259022,0,0,-15.86, 23.06,1016.65,NaN,NaN
DATA,260023,0,0,-10.43, 23.06,1016.61,NaN,NaN
DATA,261022,0,0,-10.43, 23.06,1017.01,NaN,NaN
DATA,262023,0,0,-10.43, 23.06,1018.18,NaN,NaN
DATA,263022,0,0,-10.43, 23.06,1018.83,NaN,NaN
DATA,264023,0,0, -5.00, 23.06,1019.14,NaN,NaN
DATA,265023,0,0,-10.43, 23.05,1019.23,NaN,NaN
DATA,266022,0,0, -5.00, 23.05,1019.09,NaN,NaN
DATA,267023,0,0,-10.43, 23.05,1018.87,NaN,NaN
DATA,268022,0,0,-10.43, 23.05,1018.61,NaN,NaN
DATA,269023,0,0,-10.43, 23.05,1018.29,NaN,NaN
DATA,270022,0,0,-10.43, 23.05,1017.94,NaN,NaN
DATA,271023,0,0,-10.43, 23.05,1017.64,NaN,NaN
DATA,272022,0,0,-10.43, 23.05,1017.34,NaN,NaN
DATA,273022,0,0,-10.43, 23.05,1017.05,NaN,NaN
DATA,274023,0,0,-10.43, 23.05,1016.79,NaN,NaN
DATA,275022,0,0,-10.43, 23.05,1016.50,NaN,NaN
DATA,276023,0,0,-10.43, 23.05,1016.29,NaN,NaN
DATA,277022,0,0,-10.43, 23.05,1016.00,NaN,NaN
DATA,278023,0,0,-10.43, 23.05,1015.75,NaN,NaN
DATA,279022,0,0,-10.43, 23.04,1015.51,NaN,NaN
DATA,280023,0,0,-10.43, 23.05,1015.28,NaN,NaN
DATA,281023,0,0,-10.43, 23.05,1015.04,NaN,NaN
DATA,282022,0,0,-10.43, 23.04,1014.85,NaN,NaN
DATA,283023,0,0,-10.43, 23.04,1014.64,NaN,NaN
DATA,284022,0,0,-15.86, 23.04,1014.45,NaN,NaN
DATA,285023,0,0,-15.86, 23.04,1014.26,NaN,NaN
DATA,286022,0,0,-15.86, 23.04,1014.07,NaN,NaN
DATA,287023,0,0,-15.86, 23.04,1013.93,NaN,NaN
DATA,288022,0,0,-10.43, 23.04,1013.80,NaN,NaN
DATA,289022,0,0,-15.86, 23.04,1013.63,NaN,NaN
DATA,290023,0,0,-10.43, 23.04,1013.44,NaN,NaN
DATA,291022,0,0,-15.86, 23.04,1013.34,NaN,NaN
DATA,292023,0,0,-15.86, 23.04,1013.19,NaN,NaN
DATA,293022,0,0,-10.43, 23.04,1013.08,NaN,NaN
DATA,294023,0,0,-15.86, 23.04,1012.96,NaN,NaN
DATA,295022,0,0,-15.86, 23.04,1012.83,NaN,NaN
DATA,296023,0,0,-15.86, 23.04,1012.70,NaN,NaN
DATA,297023,0,0,-15.86, 23.04,1012.63,NaN,NaN
DATA,298022,0,0,-15.86, 23.04,1012.52,NaN,NaN
DATA,299023,0,0,-15.86, 23.04,1012.40,NaN,NaN
DATA,300022,0,0,-15.86, 23.04,1012.34,NaN,NaN
DATA,301023,0,0,-15.86, 23.04,1012.21,NaN,NaN
DATA,302022,0,0,-10.43, 23.03,1012.12,NaN,NaN
DATA,303023,0,0,-15.86, 23.04,1012.08,NaN,NaN
DATA,304026,0,0,-15.86, 23.04,1011.99,NaN,NaN
DATA,305027,0,0,-15.86, 23.04,1011.93,NaN,NaN
DATA,306027,0,0,-15.86, 23.04,1011.86,NaN,NaN
DATA,307026,0,0,-15.86, 23.03,1011.74,NaN,NaN
DATA,308027,0,0,-15.86, 23.03,1011.71,NaN,NaN
DATA,309026,0,0,-15.86, 23.03,1011.65,NaN,NaN
DATA,310027,0,0,-15.86, 23.03,1011.61,NaN,NaN
DATA,311026,0,0,-15.86, 23.03,1011.53,NaN,NaN
DATA,312027,0,0,-15.86, 23.04,1011.50,NaN,NaN
DATA,313027,0,0,-15.86, 23.03,1011.50,NaN,NaN
DATA,314027,0,0,-15.86, 23.03,1011.43,NaN,NaN
DATA,315059,0,0,-15.86, 23.03,1011.39,NaN,NaN
DATA,316056,0,0,-15.86, 23.03,1011.34,NaN,NaN
DATA,317056,0,0,-15.86, 23.03,1011.30,NaN,NaN
DATA,318056,0,0,-15.86, 23.03,1011.27,NaN,NaN
DATA,319055,0,0,-15.86, 23.03,1011.23,NaN,NaN
DATA,320056,0,0,-15.86, 23.03,1011.23,NaN,NaN
DATA,321055,0,0,-15.86, 23.03,1011.18,NaN,NaN
DATA,322056,0,0,-15.86, 23.03,1011.15,NaN,NaN
DATA,323056,0,0,-15.86, 23.03,1011.12,NaN,NaN
DATA,324057,0,0,-15.86, 23.03,1011.10,NaN,NaN
DATA,325057,0,0,-15.86, 23.03,1011.05,NaN,NaN
DATA,326056,0,0,-15.86, 23.03,1011.04,NaN,NaN
DATA,327057,0,0,-15.86, 23.03,1011.03,NaN,NaN
DATA,328056,0,0,-15.86, 23.03,1010.97,NaN,NaN
DATA,329057,0,0,-15.86, 23.03,1010.97,NaN,NaN
DATA,330056,0,0,-15.86, 23.03,1010.88,NaN,NaN
DATA,331057,0,0,-21.29, 23.03,1010.88,NaN,NaN
DATA,332057,0,0,-15.86, 23.03,1010.87,NaN,NaN
DATA,333057,0,0,-21.29, 23.03,1010.86,NaN,NaN
DATA,334057,0,0,-15.86, 23.03,1010.82,NaN,NaN
DATA,335056,0,0,-15.86, 23.03,1010.82,NaN,NaN
DATA,336057,0,0,-15.86, 23.03,1010.80,NaN,NaN
DATA,337056,0,0,-15.86, 23.02,1010.80,NaN,NaN
DATA,338057,0,0,-15.86, 23.02,1010.78,NaN,NaN
DATA,339056,0,100, 16.73, 23.02,1000.76,NaN,NaN
DATA,340057,0,100,212.23, 22.94,781.91,NaN,NaN
DATA,341057,0,100,288.26, 22.93,713.03,NaN,NaN
DATA,342056,0,100,364.29, 22.92,685.12,NaN,NaN
DATA,343057,0,100,364.29, 22.91,675.66,NaN,NaN
DATA,344056,0,100,402.30, 22.91,671.53,NaN,NaN
DATA,345057,0,100,402.30, 22.91,672.81,NaN,NaN
DATA,346056,0,100,434.89, 22.91,672.85,NaN,NaN
DATA,347057,0,100,478.33, 22.91,673.83,NaN,NaN
DATA,348057,0,100,478.33, 22.90,676.95,NaN,NaN
DATA,349057,0,0,494.62, 22.91,710.75,NaN,NaN
DATA,350057,0,0,489.19, 22.92,730.02,NaN,NaN
DATA,351056,0,0,494.62, 22.92,753.51,NaN,NaN
DATA,352057,0,0,489.19, 22.93,774.42,NaN,NaN
DATA,353056,0,0,489.19, 22.94,794.17,NaN,NaN
DATA,354057,0,0,489.19, 22.94,814.02,NaN,NaN
DATA,355056,0,0,489.19, 22.94,831.38,NaN,NaN
DATA,356057,0,0,489.19, 22.94,847.67,NaN,NaN
DATA,357057,0,0,489.19, 22.95,863.91,NaN,NaN
DATA,358056,0,0,489.19, 22.95,878.02,NaN,NaN
DATA,359057,0,0,489.19, 22.96,891.10,NaN,NaN
DATA,360056,0,0,489.19, 22.96,903.90,NaN,NaN
DATA,361057,0,0,489.19, 22.96,914.92,NaN,NaN
DATA,362056,0,0,489.19, 22.96,925.04,NaN,NaN
DATA,363057,0,0,489.19, 22.97,934.90,NaN,NaN
DATA,364057,0,0,489.19, 22.97,943.28,NaN,NaN
DATA,365057,0,0,489.19, 22.97,950.89,NaN,NaN
DATA,366057,0,0,434.89, 22.97,958.19,NaN,NaN
DATA,367056,0,0,201.37, 22.98,964.35,NaN,NaN
DATA,368057,0,0,-15.86, 22.98,970.70,NaN,NaN
DATA,369056,0,17, 11.30, 22.98,949.26,NaN,NaN
DATA,370057,0,17, 27.59, 22.90,740.70,NaN,NaN
DATA,371056,0,0, 38.45, 22.89,680.72,NaN,NaN
DATA,372057,0,0, 38.45, 22.91,715.07,NaN,NaN
DATA,373057,0,0, 38.45, 22.91,738.16,NaN,NaN
DATA,374056,0,0, 38.45, 22.91,759.92,NaN,NaN
DATA,375057,0,0, 43.88, 22.92,781.85,NaN,NaN
DATA,376056,0,0, 43.88, 22.92,801.19,NaN,NaN
DATA,377057,0,0, 43.88, 22.93,819.49,NaN,NaN
DATA,378056,0,0, 43.88, 22.93,837.74,NaN,NaN
DATA,379057,0,17, 60.17, 22.94,834.03,NaN,NaN
DATA,380057,0,17,163.35, 22.90,735.12,NaN,NaN
DATA,381057,0,0,201.37, 22.89,723.39,NaN,NaN
DATA,382057,0,0,201.37, 22.90,741.85,NaN,NaN
DATA,383056,0,0,201.37, 22.91,763.51,NaN,NaN
DATA,384057,0,0,201.37, 22.92,785.21,NaN,NaN
DATA,385056,0,0,201.37, 22.92,804.39,NaN,NaN
DATA,386057,0,0,201.37, 22.92,822.43,NaN,NaN
DATA,387056,0,0,201.37, 22.93,840.40,NaN,NaN
DATA,388057,0,0,201.37, 22.93,856.16,NaN,NaN
DATA,389057,0,17,206.80, 22.94,849.97,NaN,NaN
DATA,390056,0,17,277.40, 22.91,778.14,NaN,NaN
DATA,391057,0,0,331.70, 22.90,765.47,NaN,NaN
DATA,392056,0,0,326.27, 22.92,787.87,NaN,NaN
DATA,393057,0,0,326.27, 22.92,808.20,NaN,NaN
DATA,394056,0,0,326.27, 22.92,826.04,NaN,NaN
DATA,395057,0,0,326.27, 22.93,843.83,NaN,NaN
DATA,396057,0,0,326.27, 22.93,859.33,NaN,NaN
DATA,397057,0,0,326.27, 22.94,873.77,NaN,NaN
DATA,398057,0,0,326.27, 22.94,888.00,NaN,NaN
DATA,399056,0,17,326.27, 22.95,888.02,NaN,NaN
DATA,400057,0,17,380.58, 22.92,822.08,NaN,NaN
DATA,401056,0,0,440.32, 22.91,812.22,NaN,NaN
DATA,402057,0,0,440.32, 22.93,828.99,NaN,NaN
DATA,403056,0,0,440.32, 22.93,845.54,NaN,NaN
DATA,404057,100,0,440.32, 22.98,1005.76,NaN,NaN
DATA,405057,100,0,434.89, 22.98,1021.08,NaN,NaN
