META,inlet_choked,yes - Leakage test
DATA,ts_ms,diaphragm_pct,piston_pct,mpx_pressure_hPa,bmp_temp_C,bmp_pressure_hPa,dht_temp_C,dht_humidity
DATA,138022,0,0,2058.65, 23.41,1011.52,NaN,NaN
DATA,139023,0,0,2058.65, 23.41,1011.45,NaN,NaN
DATA,140022,0,0,2058.65, 23.41,1011.51,NaN,NaN
DATA,141023,0,0,2058.65, 23.41,1011.54,NaN,NaN
DATA,142022,0,0,2058.65, 23.41,1011.51,NaN,NaN
DATA,143023,0,0,2058.65, 23.40,1011.49,NaN,NaN
DATA,144022,0,0,2058.65, 23.41,1011.50,NaN,NaN
DATA,145022,0,0,2064.08, 23.41,1011.47,NaN,NaN
DATA,146023,0,0,2058.65, 23.41,1011.53,NaN,NaN
DATA,147022,0,0,2058.65, 23.40,1011.49,NaN,NaN
DATA,148023,0,0,2058.65, 23.40,1011.52,NaN,NaN
DATA,149022,0,0,2058.65, 23.41,1011.48,NaN,NaN
DATA,150023,0,0,2058.65, 23.40,1011.46,NaN,NaN
DATA,151022,0,0,2053.22, 23.40,1011.50,NaN,NaN
DATA,152023,0,0,2053.22, 23.40,1011.48,NaN,NaN
DATA,153023,0,0,2053.22, 23.40,1011.50,NaN,NaN
DATA,154022,0,0,2058.65, 23.40,1011.47,NaN,NaN
DATA,155023,0,0,2058.65, 23.40,1011.56,NaN,NaN
DATA,156022,0,0,2053.22, 23.40,1011.46,NaN,NaN
DATA,157023,0,0,2053.22, 23.40,1011.48,NaN,NaN
DATA,158022,0,0,2053.22, 23.40,1011.52,NaN,NaN
DATA,159023,0,0,2053.22, 23.40,1011.50,NaN,NaN
DATA,160022,0,0,2053.22, 23.40,1011.51,NaN,NaN
DATA,161022,0,0,2053.22, 23.40,1011.49,NaN,NaN
DATA,162023,0,0,2053.22, 23.40,1011.45,NaN,NaN
DATA,163022,0,0,2053.22, 23.40,1011.44,NaN,NaN
DATA,164023,0,0,2053.22, 23.40,1011.47,NaN,NaN
DATA,165022,0,0,2053.22, 23.40,1011.43,NaN,NaN
DATA,166023,0,0,2053.22, 23.40,1011.48,NaN,NaN
